  0.000000000000000E+000  3.770559698552976E-004
  1.549193338482967E-003  1.508223879421190E-003
  3.098386676965934E-003  3.393503728697678E-003
  4.647580015448901E-003  6.032895517684761E-003
  6.196773353931867E-003  9.426399246382439E-003
  7.745966692414834E-003  1.357401491479071E-002
  9.295160030897802E-003  1.847574252290958E-002
  1.084435336938077E-002  2.413158207073904E-002
  1.239354670786373E-002  3.054153355827910E-002
  1.394274004634670E-002  3.770559698552976E-002
  1.549193338482967E-002  4.562377235249101E-002
  1.704112672331264E-002  5.429605965916286E-002
  1.859032006179560E-002  6.372245890554530E-002
  2.013951340027857E-002  7.390297009163835E-002
  2.168870673876154E-002  8.483759321744198E-002
  2.323790007724450E-002  9.652632828295622E-002
  2.478709341572747E-002  0.108969175288181     
  2.633628675421044E-002  0.122166134233116     
  2.788548009269340E-002  0.136117205117762     
  2.943467343117637E-002  0.150822387942119     
  3.098386676965934E-002  0.166281682706186     
  3.253306010814230E-002  0.182495089409964     
  3.408225344662527E-002  0.199462608053452     
  3.563144678510824E-002  0.217184238636651     
  3.718064012359121E-002  0.235659981159561     
  3.872983346207417E-002  0.254889835622181     
  4.027902680055714E-002  0.274873802024512     
  4.182822013904011E-002  0.295611880366553     
  4.337741347752307E-002  0.317104070648305     
  4.492660681600604E-002  0.339350372869767     
  4.647580015448900E-002  0.362350787030941     
  4.802499349297197E-002  0.386105313131824     
  4.957418683145494E-002  0.410613951172419     
  5.112338016993791E-002  0.435876701152724     
  5.267257350842088E-002  0.461893563072739     
  5.422176684690384E-002  0.488664536932465     
  5.577096018538680E-002  0.516189622731902     
  5.732015352386977E-002  0.544468820471049     
  5.886934686235274E-002  0.573502130149907     
  6.041854020083571E-002  0.603289551768476     
  6.196773353931867E-002  0.633831085326755     
  6.351692687780164E-002  0.665126730824745     
  6.506612021628461E-002  0.697176488262445     
  6.661531355476757E-002  0.729980357639856     
  6.816450689325054E-002  0.763538338956978     
  6.971370023173351E-002  0.797850432213810     
  7.126289357021648E-002  0.832916637410353     
  7.281208690869945E-002  0.868736954546606     
  7.436128024718242E-002  0.905311383622570     
  7.591047358566537E-002  0.942639924638245     
  7.745966692414834E-002  0.980722577593630     
  7.900886026263131E-002   1.01955934248873     
  8.055805360111427E-002   1.05915021932353     
  8.210724693959724E-002   1.09949520809805     
  8.365644027808021E-002   1.14059430881228     
  8.520563361656318E-002   1.18244752146621     
  8.675482695504615E-002   1.22505484605986     
  8.830402029352911E-002   1.26841628259322     
  8.985321363201208E-002   1.31253183106629     
  9.140240697049504E-002   1.35740149147907     
  9.295160030897801E-002   1.40302526383156     
  9.450079364746097E-002   1.44940314812377     
  9.604998698594394E-002   1.49653514435568     
  9.759918032442691E-002   1.54442125252730     
  9.914837366290988E-002   1.59306147263864     
  0.100697567001393        1.64245580468968     
  0.102246760339876        1.69260424868043     
  0.103795953678359        1.74350680461090     
  0.105345147016842        1.79516347248107     
  0.106894340355325        1.84757425229096     
  0.108443533693808        1.90073914404056     
  0.109992727032291        1.95465814772987     
  0.111541920370774        2.00933126335888     
  0.113091113709257        2.06475849092761     
  0.114640307047740        2.12093983043605     
  0.116189500386223        2.17787528188420     
  0.117738693724705        2.23556484527206     
  0.119287887063188        2.29400852059964     
  0.120837080401671        2.35320630786692     
  0.122386273740154        2.41315820707391     
  0.123935467078637        2.47386421822061     
  0.125484660417120        2.53532434130703     
  0.127033853755603        2.59753857633315     
  0.128583047094086        2.66050692329899     
  0.130132240432569        2.72422938220453     
  0.131681433771052        2.78870595304979     
  0.133230627109535        2.85393663583475     
  0.134779820448018        2.91992143055943     
  0.136329013786501        2.98666033722382     
  0.137878207124984        3.05415335582792     
  0.139427400463467        3.12240048637173     
  0.140976593801950        3.19140172885525     
  0.142525787140433        3.26115708327848     
  0.144074980478916        3.33166654964142     
  0.145624173817399        3.40293012794407     
  0.147173367155882        3.47494781818643     
  0.148722560494365        3.54771962036850     
  0.150271753832848        3.62124553449029     
  0.151820947171331        3.69552556055178     
  0.153370140509814        3.77055969855299     
  0.154919333848297        3.84634794849390     
  0.156468527186780        3.92289031037453     
  0.158017720525263        4.00018678419486     
  0.159566913863746        4.07823736995491     
  0.161116107202229        4.15704206765467     
  0.162665300540712        4.23660087729414     
  0.164214493879194        4.31691379887331     
  0.165763687217677        4.39798083239220     
  0.167312880556160        4.47980197785080     
  0.168862073894643        4.56237723524911     
  0.170411267233126        4.64570660458714     
  0.171960460571609        4.72979008586487     
  0.173509653910092        4.81462767908231     
  0.175058847248575        4.90021938423946     
  0.176608040587058        4.98656520133633     
  0.178157233925541        5.07366513037290     
  0.179706427264024        5.16151917134918     
  0.181255620602507        5.25012732426518     
  0.182804813940990        5.33948958912088     
  0.184354007279473        5.42960596591630     
  0.185903200617956        5.52047645465143     
  0.187452393956439        5.61210105532627     
  0.189001587294922        5.70447976794082     
  0.190550780633405        5.79761259249507     
  0.192099973971888        5.89149952898904     
  0.193649167310371        5.98614057742272     
  0.195198360648854        6.08153573779611     
  0.196747553987337        6.17768501010922     
  0.198296747325820        6.27458839436203     
  0.199845940664303        6.37224589055455     
  0.201395134002786        6.47065749868678     
  0.202944327341269        6.56982321875872     
  0.204493520679752        6.66974305077038     
  0.206042714018235        6.77041699472174     
  0.207591907356718        6.87184505061282     
  0.209141100695201        6.97402721844360     
  0.210690294033684        7.07696349821410     
  0.212239487372166        7.18065388992431     
  0.213788680710649        7.28509839357423     
  0.215337874049132        7.39029700916385     
  0.216887067387615        7.49624973669320     
  0.218436260726098        7.60295657616224     
  0.219985454064581        7.71041752757101     
  0.221534647403064        7.81863259091948     
  0.223083840741547        7.92760176620766     
  0.224633034080030        8.03732505343555     
  0.226182227418513        8.14780245260315     
  0.227731420756996        8.25903396371046     
  0.229280614095479        8.37101958675749     
  0.230829807433962        8.48375932174422     
  0.232379000772445        8.59725316867067     
  0.233928194110928        8.71150112753682     
  0.235477387449411        8.82650319834269     
  0.237026580787894        8.94225938108826     
  0.238575774126377        9.05876967577355     
  0.240124967464860        9.17603408239855     
  0.241674160803343        9.29405260096326     
  0.243223354141826        9.41282523146768     
  0.244772547480309        9.53235197391181     
  0.246321740818792        9.65263282829565     
  0.247870934157275        9.77366779461920     
  0.249420127495758        9.89545687288246     
  0.250969320834241        10.0180000630854     
  0.252518514172724        10.1412973652281     
  0.254067707511207        10.2653487793105     
  0.255616900849690        10.3901543053326     
  0.257166094188172        10.5157139432944     
  0.258715287526655        10.6420276931960     
  0.260264480865138        10.7690955550372     
  0.261813674203621        10.8969175288181     
  0.263362867542104        11.0254936145388     
  0.264912060880587        11.1548238121992     
  0.266461254219070        11.2849081217992     
  0.268010447557553        11.4157465433390     
  0.269559640896036        11.5473390768185     
  0.271108834234519        11.6796857222377     
  0.272658027573002        11.8127864795967     
  0.274207220911485        11.9466413488953     
  0.275756414249968        12.0812503301336     
  0.277305607588451        12.2166134233117     
  0.278854800926934        12.3527306284294     
  0.280403994265417        12.4896019454869     
  0.281953187603900        12.6272273744841     
  0.283502380942383        12.7656069154210     
  0.285051574280866        12.9047405682976     
  0.286600767619349        13.0446283331139     
  0.288149960957832        13.1852702098699     
  0.289699154296315        13.3266661985657     
  0.291248347634798        13.4688162992011     
  0.292797540973281        13.6117205117763     
  0.294346734311764        13.7553788362912     
  0.295895927650247        13.8997912727457     
  0.297445120988730        14.0449578211400     
  0.298994314327213        14.1908784814740     
  0.300543507665696        14.3375532537477     
  0.302092701004179        14.4849821379612     
  0.303641894342661        14.6331651341143     
  0.305191087681144        14.7821022422071     
  0.306740281019627        14.9317934622397     
  0.308289474358110        15.0822387942120     
  0.309838667696593        15.2334382381239     
  0.311387861035076        9.74940076278961     
  0.312937054373559        9.62851661704809     
  0.314486247712042        9.50838658324628     
  0.316035441050525        9.38901066138418     
  0.317584634389008        9.27038885146180     
  0.319133827727491        9.15252115347912     
  0.320683021065974        9.03540756743615     
  0.322232214404457        8.91904809333290     
  0.323781407742940        8.80344273116935     
  0.325330601081423        8.68859148094552     
  0.326879794419906        8.57449434266140     
  0.328428987758389        8.46115131631698     
  0.329978181096872        8.34856240191228     
  0.331527374435355        8.23672759944729     
  0.333076567773838        8.12564690892201     
  0.334625761112321        8.01532033033644     
  0.336174954450804        7.90574786369058     
  0.337724147789287        7.79692950898443     
  0.339273341127770        7.68886526621799     
  0.340822534466253        7.58155513539127     
  0.342371727804736        7.47499911650425     
  0.343920921143219        7.36919720955694     
  0.345470114481702        7.26414941454934     
  0.347019307820185        7.15985573148146     
  0.348568501158668        7.05631616035329     
  0.350117694497151        6.95353070116482     
  0.351666887835633        6.85149935391607     
  0.353216081174116        6.75022211860702     
  0.354765274512599        6.64969899523769     
  0.356314467851082        6.54992998380807     
  0.357863661189565        6.45091508431816     
  0.359412854528048        6.35265429676796     
  0.360962047866531        6.25514762115747     
  0.362511241205014        6.15839505748669     
  0.364060434543497        6.06239660575562     
  0.365609627881980        5.96715226596426     
  0.367158821220463        5.87266203811261     
  0.368708014558946        5.77892592220068     
  0.370257207897429        5.68594391822845     
  0.371806401235912        5.59371602619593     
  0.373355594574395        5.50224224610313     
  0.374904787912878        5.41152257795003     
  0.376453981251361        5.32155702173665     
  0.378003174589844        5.23234557746297     
  0.379552367928327        5.14388824512901     
  0.381101561266810        5.05618502473476     
  0.382650754605293        4.96923591628022     
  0.384199947943776        4.88304091976539     
  0.385749141282259        4.79760003519027     
  0.387298334620742        4.71291326255486     
  0.388847527959225        4.62898060185916     
  0.390396721297708        4.54580205310317     
  0.391945914636191        4.46337761628689     
  0.393495107974674        4.38170729141032     
  0.395044301313157        4.30079107847347     
  0.396593494651640        4.22062897747632     
  0.398142687990122        4.14122098841888     
  0.399691881328605        4.06256711130116     
  0.401241074667088        3.98466734612314     
  0.402790268005571        3.90752169288484     
  0.404339461344054        3.83113015158625     
  0.405888654682537        3.75549272222736     
  0.407437848021020        3.68060940480819     
  0.408987041359503        3.60648019932873     
  0.410536234697986        3.53310510578898     
  0.412085428036469        3.46048412418894     
  0.413634621374952        3.38861725452861     
  0.415183814713435        3.31750449680799     
  0.416733008051918        3.24714585102708     
  0.418282201390401        3.17754131718588     
  0.419831394728884        3.10869089528440     
  0.421380588067367        3.04059458532262     
  0.422929781405850        2.97325238730055     
  0.424478974744333        2.90666430121820     
  0.426028168082816        2.84083032707555     
  0.427577361421299        2.77575046487262     
  0.429126554759782        2.71142471460940     
  0.430675748098265        2.64785307628588     
  0.432224941436748        2.58503554990208     
  0.433774134775231        2.52297213545799     
  0.435323328113714        2.46166283295361     
  0.436872521452197        2.40110764238894     
  0.438421714790680        2.34130656376398     
  0.439970908129163        2.28225959707873     
  0.441520101467646        2.22396674233319     
  0.443069294806128        2.16642799952736     
  0.444618488144611        2.10964336866124     
  0.446167681483094        2.05361284973483     
  0.447716874821577        1.99833644274814     
  0.449266068160060        1.94381414770115     
  0.450815261498543        1.89004596459388     
  0.452364454837026        1.83703189342631     
  0.453913648175509        1.78477193419846     
  0.455462841513992        1.73326608691031     
  0.457012034852475        1.68251435156188     
  0.458561228190958        1.63251672815316     
  0.460110421529441        1.58327321668415     
  0.461659614867924        1.53478381715484     
  0.463208808206407        1.48704852956525     
  0.464758001544890        1.44006735391537     
  0.466307194883373        1.39384029020520     
  0.467856388221856        1.34836733843475     
  0.469405581560339        1.30364849860400     
  0.470954774898822        1.25968377071296     
  0.472503968237305        1.21647315476163     
  0.474053161575788        1.17401665075002     
  0.475602354914271        1.13231425867811     
  0.477151548252754        1.09136597854592     
  0.478700741591237        1.05117181035343     
  0.480249934929720        1.01173175410066     
  0.481799128268203       0.973045809787594     
  0.483348321606686       0.935113977414241     
  0.484897514945169       0.897936256980599     
  0.486446708283652       0.861512648486667     
  0.487995901622135       0.825843151932446     
  0.489545094960618       0.790927767317936     
  0.491094288299101       0.756766494643136     
  0.492643481637583       0.723359333908047     
  0.494192674976066       0.690706285112668     
  0.495741868314549       0.658807348257000     
  0.497291061653032       0.627662523341043     
  0.498840254991515       0.597271810364796     
  0.500389448329998       0.567635209328260     
  0.501938641668481       0.538752720231434     
  0.503487835006964       0.510624343074319     
  0.505037028345447       0.483250077856915     
  0.506586221683930       0.456629924579221     
  0.508135415022413       0.430763883241238     
  0.509684608360896       0.405651953842965     
  0.511233801699379       0.381294136384403     
  0.512782995037862       0.357690430865552     
  0.514332188376345       0.334840837286411     
  0.515881381714828       0.312745355646981     
  0.517430575053311       0.291403985947261     
  0.518979768391794       0.270816728187252     
  0.520528961730277       0.250983582366954     
  0.522078155068760       0.231904548486366     
  0.523627348407243       0.213579626545489     
  0.525176541745726       0.196008816544322     
  0.526725735084209       0.179192118482866     
  0.528274928422692       0.163129532361121     
  0.529824121761175       0.147821058179086     
  0.531373315099658       0.133266695936762     
  0.532922508438141       0.119466445634148     
  0.534471701776624       0.106420307271245     
  0.536020895115107       9.412828084805283E-002
  0.537570088453589       8.259036636457096E-002
  0.539119281792072       7.180656382079970E-002
  0.540668475130555       6.177687321673900E-002
  0.542217668469038       5.250129455238892E-002
  0.543766861807521       4.397982782774944E-002
  0.545316055146004       3.621247304282055E-002
  0.546865248484487       2.919923019760225E-002
  0.548414441822970       2.294009929209456E-002
  0.549963635161453       1.743508032629746E-002
  0.551512828499936       1.268417330021096E-002
  0.553062021838419       8.687378213835049E-003
  0.554611215176902       5.444695067169734E-003
